ID,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms
7026,F,Ship,4,1,112,6,medium,M,9,5248
1523,C,Flight,3,1,156,3,medium,F,1,1517
10786,B,Ship,5,1,248,5,medium,F,5,1861
7629,A,Ship,4,4,255,3,high,F,3,5616
10084,B,Ship,5,1,233,3,low,F,6,5560
1223,C,Road,4,3,217,2,medium,M,22,2138
2821,D,Ship,2,2,188,4,medium,M,39,2424
10372,B,Ship,4,5,170,3,low,M,2,5671
3077,C,Ship,3,3,149,2,medium,M,7,1145
6946,B,Ship,4,1,219,3,low,F,5,5632
858,F,Ship,5,2,239,5,medium,M,24,2472
7342,B,Ship,3,1,155,3,medium,F,2,5446
5026,B,Ship,6,5,292,4,low,M,4,1762
5047,D,Road,4,1,150,2,low,M,5,4140
6841,D,Road,4,5,142,2,low,M,2,4472
4747,D,Ship,3,3,195,7,medium,F,4,4614
10770,F,Ship,4,1,273,6,medium,M,1,1826
303,A,Ship,3,4,241,2,low,M,57,3671
7603,D,Ship,4,3,147,3,medium,M,1,5454
2222,F,Ship,3,1,164,2,low,M,2,1304
7498,B,Ship,5,4,231,6,medium,F,3,1075
6311,C,Flight,5,2,227,5,medium,M,9,1917
10828,B,Flight,6,5,225,3,medium,M,10,4972
2287,D,Ship,5,4,234,2,high,F,61,3084
6175,D,Flight,5,4,157,3,medium,F,7,4199
10378,B,Ship,4,3,165,2,low,M,2,5210
368,F,Ship,3,3,135,3,low,M,8,1074
2852,F,Road,4,1,207,2,low,M,2,3242
4336,B,Ship,4,3,171,5,low,F,2,5242
6255,A,Ship,6,1,282,4,low,M,1,1434
9362,F,Ship,5,4,222,6,low,F,9,1003
6008,F,Road,6,1,306,4,low,M,1,1210
2169,A,Road,3,1,164,2,low,M,2,1104
8726,F,Ship,3,2,180,2,medium,F,4,4758
8182,B,Ship,4,5,164,4,low,F,4,5736
1924,B,Flight,4,1,269,3,medium,F,23,3652
3218,F,Ship,4,1,164,4,low,M,6,4432
491,C,Ship,2,1,176,3,low,F,15,1996
7735,D,Ship,5,4,259,5,low,F,4,1991
1647,A,Flight,5,4,111,5,medium,F,42,1587
2152,B,Ship,5,1,155,2,medium,F,40,1024
10978,B,Ship,5,4,232,5,medium,F,4,1561
7055,C,Ship,4,2,181,3,medium,M,6,5964
8860,B,Ship,5,1,242,5,low,F,8,1815
7472,F,Ship,7,2,282,5,low,M,6,1744
4344,F,Ship,4,4,204,2,medium,F,9,4462
10814,F,Road,4,3,207,3,medium,F,5,4847
2577,A,Road,3,4,167,3,low,M,14,1420
168,F,Ship,4,5,152,3,low,M,43,1709
9892,B,Ship,4,4,272,2,low,M,1,4013
10256,F,Road,4,3,173,3,low,M,4,4793
3055,D,Ship,4,3,233,3,medium,M,26,2624
5458,B,Road,2,3,225,7,high,M,7,4009
7348,B,Ship,3,3,232,2,low,M,5,4255
8221,D,Flight,4,4,268,3,medium,M,10,4531
6768,F,Ship,3,4,176,3,medium,M,4,5623
2250,F,Ship,3,4,270,2,low,M,39,3690
2658,F,Ship,3,4,272,3,low,M,44,2548
964,B,Flight,4,5,158,5,medium,F,55,1936
9874,B,Flight,3,5,202,4,medium,F,7,4458
7402,B,Flight,5,4,257,5,low,F,1,1778
5699,C,Ship,3,4,247,3,low,F,9,4157
7238,F,Road,3,1,238,3,medium,F,6,5092
10286,F,Flight,4,2,107,2,low,F,8,4460
10713,A,Ship,4,2,233,5,low,F,8,1097
9010,B,Ship,3,5,204,4,low,M,6,4879
7765,D,Ship,6,1,280,4,medium,M,6,1735
5214,F,Flight,7,3,306,4,medium,M,4,1739
33,A,Ship,3,1,223,3,low,F,22,3795
10359,A,Ship,4,1,265,3,low,F,4,4249
3406,B,Road,3,5,139,2,medium,M,7,5536
8297,C,Ship,3,2,215,4,high,M,2,4673
228,F,Ship,4,2,157,3,low,F,48,1393
261,A,Road,2,5,159,3,low,F,49,1621
7608,F,Ship,3,3,201,2,low,F,2,5361
8994,F,Ship,3,4,260,3,low,F,8,5215
2065,D,Flight,3,4,156,4,medium,F,7,1492
1398,F,Ship,4,2,238,3,low,F,28,1040
6097,D,Ship,4,2,156,2,medium,M,5,4467
9485,C,Ship,3,5,218,2,medium,F,6,4072
3412,B,Road,3,5,110,3,medium,M,3,4252
6601,D,Ship,6,4,297,5,high,M,6,1631
6160,B,Road,3,4,153,2,medium,M,5,4023
2237,C,Ship,4,2,275,3,medium,M,26,2449
5235,A,Ship,5,5,271,4,high,M,10,4305
6517,D,Ship,5,5,189,5,low,M,3,5254
9693,A,Ship,6,4,292,4,medium,M,5,1793
8949,A,Ship,4,2,161,4,low,F,9,4713
2763,A,Ship,5,1,263,2,medium,F,4,1092
2383,D,Ship,3,5,244,3,low,F,8,3154
3153,A,Flight,4,2,237,6,low,F,8,5695
10777,D,Ship,5,2,226,6,low,F,5,1981
3481,D,Ship,4,1,258,3,medium,M,7,4159
7056,F,Ship,3,3,261,4,low,M,3,5722
1920,F,Flight,3,3,161,3,low,F,24,1920
841,D,Ship,3,1,232,3,low,M,9,2958
7932,F,Road,4,3,153,7,medium,F,4,4499
6241,D,Ship,5,4,280,4,low,M,10,5156
7800,F,Road,3,5,234,2,medium,F,1,4455
10855,D,Ship,5,5,204,5,medium,F,10,4251
4159,D,Ship,2,4,100,4,low,M,3,5398
2330,F,Flight,4,2,192,4,low,F,61,2256
2293,D,Ship,3,5,268,4,high,M,5,3446
9807,A,Ship,4,1,150,2,low,M,5,4133
5293,D,Ship,3,2,205,2,low,M,6,4853
8289,A,Ship,5,4,145,3,low,M,2,4492
1755,A,Road,6,5,260,4,high,M,10,2756
5760,F,Flight,6,5,268,4,low,F,2,1324
738,F,Ship,2,1,111,2,high,F,10,1920
2227,D,Ship,4,3,180,4,low,M,14,1686
9253,D,Ship,3,4,257,4,medium,F,8,4780
3312,F,Ship,4,2,206,2,medium,M,4,5159
4048,B,Ship,4,3,151,3,medium,F,8,4025
7983,A,Ship,4,4,153,4,low,M,5,5162
9627,A,Ship,4,2,275,5,medium,M,5,1900
1143,A,Ship,6,3,269,2,high,M,43,2300
3650,F,Ship,5,4,266,6,low,F,5,5481
6296,F,Road,4,3,240,5,medium,F,5,1301
2636,F,Ship,4,3,204,3,low,M,30,3774
9371,C,Ship,4,3,262,3,low,F,3,4176
8699,C,Ship,5,5,242,4,medium,F,2,5359
2061,A,Flight,3,2,173,3,high,M,60,1582
1623,A,Road,3,1,180,3,high,F,21,1047
6702,F,Road,4,1,272,4,high,M,1,5597
8734,B,Ship,4,5,142,2,medium,M,10,5428
1144,B,Ship,3,3,224,2,low,F,37,3220
299,C,Ship,4,2,147,4,medium,M,52,1129
7908,F,Ship,3,2,251,4,high,F,7,4038
943,D,Road,4,4,235,4,low,M,50,2020
8372,F,Flight,5,4,254,3,low,F,4,5611
9884,F,Ship,7,4,277,5,low,M,4,1373
2699,C,Ship,4,3,269,3,low,F,7,2538
4816,B,Ship,7,2,248,4,medium,F,1,1163
7981,D,Ship,2,4,165,3,medium,M,7,5856
1071,A,Road,3,4,250,2,high,M,61,3207
4530,F,Flight,4,5,142,10,high,F,5,4147
10841,C,Ship,3,1,139,2,medium,M,2,4534
2245,D,Ship,5,4,163,4,medium,M,57,1613
3573,A,Flight,3,5,245,10,medium,M,8,4909
3778,B,Ship,2,4,147,2,medium,M,3,5136
9702,F,Road,6,5,281,4,medium,M,5,1484
6821,C,Ship,4,4,273,5,low,M,10,1316
9767,C,Ship,5,2,182,4,medium,F,9,5159
3189,A,Ship,3,3,213,10,medium,M,2,4847
4836,F,Ship,4,4,176,2,medium,F,1,5793
4969,D,Ship,3,3,269,3,high,M,8,5910
2241,A,Ship,3,3,168,3,medium,M,11,1008
6208,B,Ship,5,3,145,3,medium,M,1,5783
7023,A,Ship,3,1,179,2,medium,F,10,4828
8559,A,Ship,6,1,275,4,low,M,7,1767
10502,F,Ship,2,1,184,2,high,F,3,4331
10913,C,Ship,4,2,258,3,medium,F,9,4977
2848,B,Ship,5,5,219,3,medium,M,27,3430
6714,F,Flight,4,4,279,6,medium,M,5,4898
4105,D,Road,4,4,186,2,low,F,1,4519
9360,F,Ship,4,5,274,5,low,M,7,1225
5410,B,Ship,5,5,186,4,medium,F,9,5592
8200,B,Road,5,4,180,4,medium,F,7,4200
8469,A,Road,4,1,228,3,low,F,9,4678
1318,B,Ship,4,4,111,6,low,M,8,1145
2073,A,Ship,3,1,235,10,low,M,7,2991
7131,A,Flight,4,3,169,6,medium,M,3,5957
1141,D,Ship,4,1,260,2,low,M,2,2980
10094,F,Ship,3,1,173,2,medium,F,1,5927
289,D,Flight,5,5,156,2,low,M,44,1561
8427,A,Ship,3,4,240,2,medium,F,2,5661
7058,F,Ship,4,5,246,2,medium,F,3,5705
7774,B,Ship,6,1,214,2,low,M,5,4708
3301,D,Flight,3,1,230,3,medium,F,6,4392
7363,D,Ship,4,3,203,2,medium,F,7,4185
8798,F,Ship,3,3,150,2,medium,M,9,4100
5775,A,Ship,4,2,243,5,medium,F,4,1633
8919,A,Flight,5,3,241,5,low,F,2,1834
8627,C,Flight,7,3,307,4,low,M,1,1793
6511,D,Ship,6,2,246,4,medium,M,7,1071
1719,A,Ship,4,5,178,3,high,M,22,1907
2515,D,Ship,4,4,141,2,low,M,7,1479
10352,F,Ship,2,5,228,3,low,M,8,5643
8555,C,Ship,6,5,308,4,low,M,8,1164
8241,A,Ship,4,4,221,10,high,M,6,5582
10338,F,Ship,4,3,197,3,medium,F,6,5395
50,F,Ship,5,3,216,3,low,F,40,2146
5341,D,Flight,4,1,249,5,low,M,9,4396
10847,C,Ship,4,4,197,2,low,F,7,4684
373,D,Ship,4,5,188,3,low,M,38,3031
2899,D,Ship,4,2,180,3,low,M,22,1261
2201,C,Flight,5,2,116,5,high,F,56,1130
502,B,Ship,3,2,177,3,low,M,10,1641
8212,B,Road,3,4,206,3,medium,F,5,5915
3588,F,Ship,5,1,194,7,medium,M,8,4770
5974,B,Ship,4,1,220,3,medium,M,1,5159
5783,C,Ship,6,1,251,4,low,M,2,1679
10037,C,Ship,4,5,240,5,medium,M,8,4314
9949,D,Ship,5,5,217,6,medium,M,5,1616
2471,C,Flight,5,5,169,2,medium,F,14,1497
10678,B,Road,5,2,253,2,medium,F,9,5530
8357,C,Flight,5,4,245,5,medium,F,4,1771
6134,F,Ship,5,5,206,3,low,M,1,5520
3472,B,Ship,3,4,259,2,medium,F,3,4154
1382,F,Flight,3,2,243,2,low,F,38,3850
280,B,Flight,3,1,151,2,low,M,60,1925
10686,F,Flight,3,5,133,4,low,M,10,4151
2762,F,Ship,3,1,193,2,medium,F,23,2728
9714,F,Road,4,2,247,5,low,M,10,1515
9716,F,Road,4,5,248,3,low,F,2,5310
2127,A,Ship,4,5,242,4,low,F,35,3215
5178,F,Ship,3,2,226,4,medium,F,8,5225
7213,D,Ship,6,2,280,4,low,M,10,1866
9963,A,Ship,4,2,255,5,low,F,7,1378
9141,A,Ship,6,1,282,4,low,M,7,1758
5329,D,Road,2,4,201,2,high,M,2,5115
751,D,Ship,3,3,143,3,medium,M,23,1281
3386,F,Ship,5,3,250,3,medium,M,4,4343
2972,F,Ship,5,3,145,2,medium,M,6,1965
5392,B,Ship,4,4,222,2,medium,M,7,4343
5229,A,Ship,5,1,233,3,low,M,10,5289
7986,F,Ship,4,3,154,10,high,M,7,5317
7568,F,Ship,3,1,251,2,low,F,7,5368
2405,C,Ship,4,3,226,2,low,F,32,2912
4758,F,Ship,7,3,250,5,medium,F,4,1163
4104,F,Road,4,3,139,3,low,F,1,4986
10591,D,Ship,4,5,272,2,medium,M,9,5055
3178,B,Ship,2,1,274,10,high,F,1,5622
6876,F,Ship,5,2,248,5,low,M,4,1284
10174,B,Ship,4,3,211,2,low,F,6,5473
9855,A,Road,3,3,274,3,low,F,5,5981
1774,B,Road,3,1,229,3,medium,M,2,3963
6464,F,Ship,3,2,131,5,low,F,8,5084
3182,F,Ship,3,5,149,3,low,F,9,5412
1371,A,Flight,5,3,199,4,low,F,24,3473
5891,C,Flight,3,4,138,2,medium,F,8,4837
7599,A,Ship,3,1,179,2,medium,M,2,4085
893,C,Ship,4,1,166,3,high,F,3,1453
5615,C,Flight,3,2,257,5,low,M,5,4130
7386,F,Road,3,1,146,10,low,F,5,4032
10765,D,Ship,5,1,235,5,low,M,4,1259
114,F,Road,3,2,263,3,low,M,41,2817
3079,D,Ship,4,5,135,2,low,M,60,1026
6297,A,Road,4,3,246,6,low,F,10,1176
1206,F,Ship,3,3,218,3,medium,M,48,3425
10177,D,Ship,6,3,277,4,medium,F,6,1433
7651,D,Road,6,4,201,4,low,F,8,5355
2332,B,Flight,4,3,238,2,medium,M,43,2200
10924,B,Ship,5,5,221,5,low,F,3,1220
6754,B,Ship,2,4,195,4,medium,M,3,5641
2956,B,Ship,3,3,228,2,medium,M,27,3473
8964,F,Ship,5,2,183,5,high,F,8,4820
9663,A,Ship,6,4,292,4,medium,F,1,1372
10882,B,Ship,3,2,123,4,low,F,10,5891
5570,F,Ship,2,1,214,3,high,M,1,4391
1000,B,Ship,3,3,271,2,medium,M,15,3542
10401,A,Road,2,1,235,3,high,M,8,4522
3681,A,Road,4,1,174,3,low,M,7,4813
10102,B,Ship,4,3,203,2,low,M,8,5597
2186,F,Road,5,3,219,3,low,M,1,2027
483,A,Ship,3,3,220,7,low,M,25,2141
843,A,Ship,4,2,141,3,low,M,34,1619
9882,F,Ship,5,4,267,5,low,M,9,1113
1798,B,Flight,5,4,229,2,medium,M,9,3667
10142,F,Flight,5,5,263,5,medium,M,10,1789
2195,C,Flight,3,2,134,3,low,F,20,1391
3354,F,Ship,4,5,190,3,low,M,2,4554
9657,A,Ship,7,2,301,4,low,M,1,1339
4410,F,Ship,3,4,111,5,medium,F,1,4102
8901,A,Flight,7,2,284,4,low,F,1,1085
2950,B,Ship,3,5,207,4,low,F,45,3770
9606,F,Flight,5,2,255,2,medium,M,9,5609
8024,F,Ship,5,3,245,5,low,F,2,1937
8081,C,Flight,3,2,262,2,low,M,5,5747
7360,B,Ship,3,5,241,4,low,F,3,5051
9418,B,Ship,6,3,286,4,medium,M,4,1169
10491,A,Ship,3,1,194,4,low,F,8,4308
691,D,Flight,5,4,150,2,low,M,60,1034
7130,F,Flight,2,4,264,3,medium,F,6,4025
6278,F,Road,7,5,296,4,low,M,8,1686
2377,D,Ship,4,1,264,3,low,F,39,3719
3822,F,Road,3,4,245,4,low,M,4,5186
2836,B,Ship,3,3,186,3,low,M,24,3262
1241,C,Flight,4,5,210,4,medium,F,28,3905
3012,F,Flight,4,5,157,4,medium,F,12,1038
6044,F,Flight,6,2,250,4,medium,F,3,1777
5149,D,Ship,5,3,241,3,low,F,2,5587
3331,D,Ship,6,3,224,6,high,M,8,5661
8179,D,Ship,5,3,210,3,low,M,5,4560
7822,B,Flight,5,5,142,4,medium,M,8,5372
8943,A,Ship,3,1,266,3,low,F,8,4574
7319,C,Ship,5,2,158,3,medium,M,2,5221
7084,B,Ship,5,1,198,4,low,F,5,5719
381,A,Ship,3,4,148,2,low,M,54,1778
3266,F,Road,4,2,227,3,low,M,2,4318
7733,C,Ship,6,2,246,4,low,M,4,1555
10452,F,Ship,5,5,248,5,medium,F,1,1945
10527,A,Road,4,1,204,6,low,M,1,4943
6514,B,Ship,4,2,240,5,medium,M,7,1711
3552,F,Road,6,1,163,4,high,M,3,4031
8159,C,Ship,3,2,227,3,medium,M,6,5058
163,D,Ship,4,1,261,4,low,F,58,3427
10288,B,Flight,3,3,215,2,low,F,2,5661
4665,A,Flight,3,3,178,4,high,M,3,4154
9495,A,Ship,4,5,199,4,medium,M,1,5585
10057,D,Ship,4,5,160,3,low,F,9,5799
6536,F,Ship,3,2,194,3,low,F,3,5779
594,F,Ship,3,2,200,2,medium,F,46,3174
8635,D,Flight,7,5,269,4,medium,M,2,1592
9412,B,Ship,5,5,236,5,low,F,7,1137
1726,B,Ship,5,3,248,3,medium,M,4,2207
456,F,Ship,4,1,149,3,medium,M,54,1178
1048,B,Ship,3,4,257,3,medium,M,56,2941
4359,A,Road,3,1,201,4,medium,F,9,5721
3656,F,Ship,4,1,191,3,high,F,6,5335
8131,D,Ship,5,4,176,3,medium,M,10,5456
2755,D,Flight,4,5,138,7,medium,M,60,1366
5123,C,Ship,4,5,176,4,medium,M,6,5061
718,B,Ship,4,1,241,2,low,F,39,2935
7164,F,Ship,4,5,228,5,low,M,9,1381
3936,F,Ship,3,1,139,2,medium,M,3,4226
5700,F,Ship,3,1,170,2,low,F,2,5662
10287,A,Flight,6,2,196,2,low,M,10,5180
1901,C,Road,4,4,192,3,medium,M,39,2943
1944,F,Ship,4,4,224,2,high,F,31,2084
9076,B,Ship,3,2,205,3,high,M,3,4563
4977,A,Ship,4,5,261,3,high,F,2,4954
1421,C,Ship,5,4,230,3,low,F,39,3989
6757,D,Ship,4,3,239,3,medium,M,9,5897
9119,C,Ship,3,3,247,2,high,F,8,4593
53,C,Ship,4,3,165,3,low,F,44,1320
4990,B,Ship,2,4,151,4,low,F,2,1150
5821,D,Ship,3,1,192,3,low,F,4,5179
889,D,Ship,3,5,212,3,high,M,6,2069
9084,F,Ship,4,5,233,3,medium,F,7,5604
4516,B,Road,2,4,255,7,low,F,9,5224
1717,D,Ship,6,1,222,5,medium,M,26,3137
4497,A,Road,4,2,223,4,low,M,2,5709
7393,D,Road,5,3,174,3,medium,F,6,5064
3922,B,Ship,4,2,261,2,medium,M,7,5764
6182,F,Flight,3,4,201,3,high,M,7,4887
580,B,Ship,2,5,201,3,medium,F,29,3894
2931,A,Ship,4,4,255,3,medium,F,60,2777
4325,C,Ship,4,1,277,5,medium,M,3,1527
4703,C,Ship,4,3,167,3,medium,M,5,5791
8395,D,Ship,3,4,249,3,high,F,10,5629
10307,C,Ship,4,2,174,3,low,M,4,5625
3187,D,Ship,3,1,123,5,medium,F,10,4231
10370,F,Ship,3,4,189,6,low,F,9,4668
693,A,Flight,4,1,250,2,low,M,17,3544
1827,A,Ship,4,5,188,3,low,F,6,3361
5285,C,Ship,7,4,305,4,medium,F,6,1873
8702,F,Ship,4,2,248,3,low,M,2,5028
1034,F,Ship,2,2,198,2,low,M,11,3686
4113,A,Flight,5,4,143,5,medium,F,5,4393
10001,C,Flight,4,1,234,2,medium,F,4,5164
1989,A,Ship,4,4,252,6,medium,M,44,2676
4180,B,Ship,4,1,155,3,low,F,4,5666
2564,F,Ship,4,5,156,3,low,F,33,1836
772,B,Ship,4,3,179,3,medium,M,40,1584
3139,D,Road,4,5,225,4,medium,M,5,4622
5211,A,Flight,5,4,121,5,high,F,4,4814
308,F,Ship,3,3,163,3,medium,M,9,1257
9404,F,Ship,6,1,287,4,medium,M,5,1791
4699,D,Ship,4,3,213,3,low,F,2,5722
10381,D,Ship,2,5,238,4,medium,M,9,4086
3332,F,Ship,4,4,216,2,medium,M,2,5840
6687,A,Road,4,5,105,5,high,M,4,5824
9797,C,Ship,4,1,177,2,low,M,2,5911
2458,B,Road,5,2,137,3,medium,M,47,1023
7878,F,Ship,4,5,275,3,medium,M,1,5394
7664,F,Road,3,1,252,2,low,M,9,5050
8553,A,Ship,4,4,228,5,low,F,1,1788
8365,D,Flight,5,5,232,6,low,M,2,1550
1320,F,Ship,4,3,205,3,medium,F,44,2291
4727,C,Ship,4,2,273,2,low,F,5,5608
3503,C,Ship,3,1,135,2,medium,M,2,4163
4326,F,Ship,2,3,157,4,low,M,3,1203
1316,F,Ship,5,3,186,4,low,M,23,3981
10549,D,Flight,3,4,199,3,medium,M,10,4925
2441,C,Road,3,3,149,3,low,F,63,1196
7998,F,Ship,6,1,306,4,low,F,4,1449
9275,C,Ship,4,3,225,2,medium,F,10,5523
672,F,Road,3,3,266,2,medium,M,46,3594
4871,C,Ship,3,3,204,2,medium,M,6,5612
6974,F,Road,4,3,250,3,low,M,10,4316
5217,A,Flight,6,2,293,5,low,M,2,1494
6430,B,Road,5,1,203,3,low,F,2,4162
615,A,Ship,5,4,182,4,high,M,20,2212
6476,F,Ship,3,2,270,6,medium,F,10,4725
8697,A,Ship,5,4,255,3,low,F,1,5775
9694,B,Ship,5,4,245,6,medium,M,9,1660
10255,D,Road,3,5,217,3,medium,M,3,5433
4343,C,Ship,5,1,239,2,low,M,5,5759
69,A,Ship,4,2,231,4,medium,F,6,2512
348,F,Ship,5,3,186,2,medium,F,58,2259
4453,D,Ship,5,2,173,4,medium,M,4,5363
7307,C,Ship,3,2,181,3,low,M,4,5966
9352,B,Ship,7,1,267,4,medium,M,9,1261
6111,A,Ship,4,2,264,3,low,M,10,5137
4588,B,Ship,4,1,145,3,low,M,3,5618
1045,D,Ship,3,3,205,2,medium,F,58,2187
3021,A,Flight,3,3,253,4,medium,F,57,2489
1871,C,Ship,3,1,245,4,high,F,47,3111
1270,B,Ship,3,4,154,2,medium,F,43,1542
4631,C,Ship,5,2,230,2,medium,M,9,4483
1931,C,Flight,4,4,212,4,medium,M,16,2494
5657,C,Ship,4,5,144,2,low,M,2,4978
2012,F,Ship,4,2,276,6,high,F,36,2843
7788,F,Road,4,4,246,3,medium,M,5,5029
8353,D,Flight,6,5,302,4,low,F,7,1592
10569,A,Ship,4,4,233,3,low,F,5,5421
3814,B,Road,2,5,111,2,low,M,4,4473
6966,F,Road,4,5,268,6,medium,F,7,4709
2417,C,Ship,3,1,153,2,low,F,6,1314
6437,C,Flight,2,1,173,2,high,M,1,4135
10519,D,Ship,3,2,198,2,medium,M,8,5889
8760,F,Road,3,2,199,2,medium,F,7,5531
1695,A,Ship,3,1,180,2,low,M,26,1715
4421,C,Ship,4,5,206,2,low,F,10,4264
10072,B,Ship,5,4,208,4,medium,F,8,4116
9173,C,Road,6,1,308,4,low,F,7,1260
5883,A,Road,3,5,246,3,low,F,2,5556
2071,D,Flight,3,4,272,10,medium,M,63,2455
811,D,Road,5,3,216,3,medium,F,1,2434
4127,C,Flight,4,3,249,3,low,M,5,5017
6786,F,Ship,4,3,189,2,low,F,7,4765
8225,C,Flight,3,4,138,3,medium,F,10,4327
8955,A,Ship,3,2,271,5,low,M,5,4880
9022,B,Road,3,4,228,4,medium,M,6,4947
6052,B,Ship,6,5,165,6,low,F,6,1529
5036,F,Ship,4,5,134,3,low,F,1,1008
4298,F,Ship,3,3,218,4,medium,M,8,1883
549,A,Flight,2,4,182,3,medium,M,47,3792
5504,F,Ship,6,5,304,4,low,F,6,1864
9293,C,Road,3,4,160,3,low,M,10,4602
1132,B,Ship,3,3,148,5,medium,M,61,1452
4408,B,Ship,3,5,107,5,low,F,4,5624
10964,F,Flight,4,5,220,10,medium,M,8,4100
1813,D,Ship,4,2,185,2,medium,M,4,2212
8886,F,Road,6,4,253,4,medium,F,6,1961
3734,F,Ship,5,5,228,5,low,F,6,4506
8238,F,Ship,6,1,217,4,medium,M,3,5571
6755,C,Ship,4,1,160,5,low,F,10,4018
2518,B,Ship,3,5,150,2,low,F,48,1256
5061,A,Road,5,1,135,3,low,M,3,4939
1770,F,Road,4,5,263,3,medium,F,32,3723
3298,B,Flight,3,3,205,2,medium,M,6,4989
8324,F,Ship,5,1,267,5,medium,F,3,1194
6410,F,Ship,3,2,164,2,medium,F,7,4150
763,D,Ship,6,5,176,4,medium,M,31,1262
7963,D,Flight,5,3,274,6,medium,M,7,1293
3474,F,Ship,3,2,204,4,low,M,4,4745
1365,A,Road,5,4,144,3,low,F,59,1178
6663,A,Ship,4,1,200,4,medium,M,3,5837
10241,C,Ship,5,1,189,4,low,F,10,4166
8564,F,Ship,3,2,177,2,high,M,9,4648
7322,F,Ship,6,2,226,4,high,F,7,5600
10494,F,Ship,3,3,151,3,low,M,9,5082
4752,F,Ship,2,4,167,2,medium,M,1,4344
5011,D,Ship,4,3,196,3,low,F,10,4194
4151,C,Ship,4,1,253,2,low,F,9,4299
3550,B,Road,4,3,102,3,medium,F,3,4845
8552,F,Ship,6,3,287,4,low,M,3,1824
10926,F,Ship,5,1,240,5,low,M,10,1373
1712,F,Ship,2,5,206,3,low,F,46,2944
9372,F,Ship,6,2,191,5,low,M,1,4314
4885,D,Ship,3,4,206,3,high,M,5,4022
979,D,Ship,3,3,267,2,low,F,52,2949
1545,A,Ship,3,5,175,2,low,M,59,1051
4402,B,Ship,4,3,218,2,low,F,7,4423
3858,F,Ship,5,1,245,2,medium,F,2,4882
9987,A,Road,4,5,244,3,medium,M,3,5857
129,A,Road,4,4,200,4,medium,M,16,2060
174,F,Ship,3,2,270,3,low,F,63,2751
834,F,Flight,3,4,145,6,medium,M,57,1949
4840,B,Ship,4,3,155,3,low,F,1,4360
10460,F,Ship,2,3,277,3,medium,F,1,1738
3273,A,Road,5,4,171,4,low,M,7,5359
2084,F,Ship,5,5,265,3,medium,M,46,3997
3906,F,Ship,5,4,141,4,high,F,5,5444
7192,B,Ship,6,3,284,4,medium,M,4,1652
9751,D,Ship,3,4,181,3,high,F,9,5470
6387,A,Ship,3,2,167,3,medium,M,5,5995
7745,C,Ship,5,3,243,5,low,F,9,1312
2154,F,Ship,4,5,133,2,medium,M,39,1106
4811,C,Flight,6,4,243,4,low,M,9,1353
4602,F,Ship,4,2,229,2,low,M,9,5026
577,D,Ship,4,1,230,3,medium,M,40,2225
3183,A,Ship,3,3,132,3,low,M,6,5721
1061,C,Ship,5,3,252,4,medium,M,63,3729
6864,F,Flight,6,3,297,4,medium,M,1,1080
10082,F,Ship,3,2,215,2,low,F,7,4305
4786,B,Road,3,4,211,3,high,M,1,5144
5696,F,Ship,4,2,175,3,medium,M,7,4874
5762,F,Flight,7,3,244,5,medium,F,10,1913
4244,F,Flight,4,2,151,2,medium,M,6,4987
10195,D,Ship,6,4,310,4,medium,M,1,1494
3905,C,Ship,4,1,187,3,medium,M,8,5872
5814,F,Ship,4,5,274,3,medium,M,5,4773
8167,D,Ship,3,1,133,3,low,F,5,5213
2205,A,Flight,4,3,255,5,low,M,18,3644
9387,A,Ship,4,4,175,3,medium,M,2,4004
3682,B,Road,4,2,186,3,low,M,6,4524
10661,C,Road,5,1,257,5,medium,F,8,1128
2434,B,Ship,3,2,245,3,medium,M,13,3775
8011,D,Ship,5,3,238,5,high,M,7,1848
3647,C,Ship,5,5,135,3,medium,M,2,5849
5257,D,Ship,6,5,292,4,low,F,10,1969
532,B,Road,2,4,179,2,low,F,19,1900
1915,D,Flight,5,2,223,3,low,F,51,3687
9369,A,Ship,3,3,189,3,medium,F,1,5896
3596,F,Ship,4,2,233,2,low,F,5,4668
7897,D,Ship,3,3,242,3,medium,F,8,5915
928,B,Ship,3,3,179,2,low,F,60,1808
6588,F,Flight,6,1,254,4,medium,F,3,1488
8736,F,Ship,4,3,154,3,medium,F,4,4867
10129,D,Road,5,2,130,4,high,M,4,4371
1968,F,Ship,4,5,263,2,medium,M,13,2779
438,F,Ship,5,2,186,3,medium,F,15,2153
4363,D,Road,4,3,217,2,medium,F,2,5442
10804,B,Road,5,2,250,5,low,F,9,1897
6699,A,Road,4,5,139,2,medium,F,1,4606
252,F,Road,2,2,145,3,medium,F,5,6102
9426,F,Ship,4,5,251,5,medium,M,10,1683
1336,B,Ship,4,2,256,2,medium,M,10,3128
1368,F,Flight,5,3,165,2,medium,M,51,1429
151,D,Flight,4,4,220,2,medium,F,7,2551
1756,B,Road,5,3,160,3,high,M,25,1977
5110,B,Ship,5,3,163,6,low,M,6,4349
1069,D,Ship,3,3,255,3,medium,M,23,3764
433,D,Ship,6,4,205,3,low,F,44,2064
1795,D,Flight,2,2,128,2,low,M,17,1824
2316,F,Road,4,5,135,2,high,F,22,1195
214,B,Ship,2,5,160,3,medium,F,31,7401
1705,D,Ship,3,3,245,2,medium,F,16,2577
